Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021]
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Fragile and conflict affected situations,FCS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Fragile and conflict affected situations,FCS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Fragile and conflict affected situations,FCS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Fragile and conflict affected situations,FCS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
High income,HIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
High income,HIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
High income,HIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
High income,HIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
IBRD only,IBD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
IBRD only,IBD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
IBRD only,IBD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
IBRD only,IBD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
IDA & IBRD total,IBT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
IDA & IBRD total,IBT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
IDA & IBRD total,IBT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
IDA & IBRD total,IBT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
IDA blend,IDB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
IDA blend,IDB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
IDA blend,IDB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
IDA blend,IDB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
IDA only,IDX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
IDA only,IDX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
IDA only,IDX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
IDA only,IDX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
IDA total,IDA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
IDA total,IDA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
IDA total,IDA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
IDA total,IDA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Late-demographic dividend,LTE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Late-demographic dividend,LTE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Late-demographic dividend,LTE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Late-demographic dividend,LTE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Latin America & Caribbean,LCN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Latin America & Caribbean,LCN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Latin America & Caribbean,LCN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Latin America & Caribbean,LCN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Latin America & Caribbean,LCN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Latin America & Caribbean (excluding high income),LAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Least developed countries: UN classification,LDC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Least developed countries: UN classification,LDC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Least developed countries: UN classification,LDC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Least developed countries: UN classification,LDC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Low & middle income,LMY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Low & middle income,LMY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Low & middle income,LMY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Low & middle income,LMY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Low & middle income,LMY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Low income,LIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Low income,LIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Low income,LIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Low income,LIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Lower middle income,LMC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Lower middle income,LMC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Lower middle income,LMC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Lower middle income,LMC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Middle East & North Africa,MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Middle East & North Africa,MEA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Middle East & North Africa,MEA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Middle East & North Africa,MEA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Middle East & North Africa,MEA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Middle East & North Africa (excluding high income),MNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Middle East & North Africa (excluding high income),MNA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Middle East & North Africa (excluding high income),MNA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Middle East & North Africa (excluding high income),MNA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Middle East & North Africa (excluding high income),MNA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Middle income,MIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Middle income,MIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Middle income,MIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Middle income,MIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Middle income,MIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
North America,NAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
North America,NAC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
North America,NAC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
North America,NAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
North America,NAC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Not classified,INX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Not classified,INX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Not classified,INX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Not classified,INX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Not classified,INX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Not classified,INX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
OECD members,OED,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
OECD members,OED,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
OECD members,OED,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
OECD members,OED,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
OECD members,OED,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Other small states,OSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Other small states,OSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Other small states,OSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Other small states,OSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Other small states,OSS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Pacific island small states,PSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Pacific island small states,PSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Pacific island small states,PSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Pacific island small states,PSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Pacific island small states,PSS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Post-demographic dividend,PST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Post-demographic dividend,PST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Post-demographic dividend,PST,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Post-demographic dividend,PST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Post-demographic dividend,PST,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Pre-demographic dividend,PRE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Pre-demographic dividend,PRE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Pre-demographic dividend,PRE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Pre-demographic dividend,PRE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Pre-demographic dividend,PRE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Small states,SST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Small states,SST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Small states,SST,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Small states,SST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Small states,SST,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
South Asia,SAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
South Asia,SAS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
South Asia,SAS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
South Asia,SAS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
South Asia,SAS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
South Asia (IDA & IBRD),TSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
South Asia (IDA & IBRD),TSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
South Asia (IDA & IBRD),TSA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
South Asia (IDA & IBRD),TSA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
South Asia (IDA & IBRD),TSA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
South Asia (IDA & IBRD),TSA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sub-Saharan Africa,SSF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sub-Saharan Africa,SSF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sub-Saharan Africa,SSF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sub-Saharan Africa,SSF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sub-Saharan Africa,SSF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sub-Saharan Africa,SSF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sub-Saharan Africa (excluding high income),SSA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sub-Saharan Africa (excluding high income),SSA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sub-Saharan Africa (excluding high income),SSA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sub-Saharan Africa (excluding high income),SSA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Upper middle income,UMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Upper middle income,UMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Upper middle income,UMC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Upper middle income,UMC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Upper middle income,UMC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Upper middle income,UMC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
World,WLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
World,WLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
World,WLD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
World,WLD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
World,WLD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
World,WLD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
,,,,,
,,,,,
,,,,,
Data from database: World Development Indicators,,,,,
Last Updated: 07/20/2022,,,,,
